Person_id,Survey_date,round,status,tenure,geography,province,schoolquintile,additional_lang,home_lang,science,female,sa_citizen,Birthyear,Birthmonth,Target,mathf,mathlitf,math_achieved,mathlit_achieved,educ,year,age
Id_j5zfq7gr0z,8/12/2022,3,unemployed,5,Urban,Limpopo,,,,,1,1,1998,10,0,0,0,,,0,2022,24
Id_4rzzn87inc,2/28/2022,2,studying,,Urban,Gauteng,3,50 - 59 %,,30 - 39 %,1,1,2000,1,1,0,0,0,0,1,2022,22
Id_p7n07uv0hz,3/3/2022,2,studying,,Urban,KwaZulu-Natal,4,50 - 59 %,,,1,1,2000,1,1,0,0,0,0,1,2022,22
Id_knhbz26pnb,8/8/2022,3,unemployed,309,Rural,Limpopo,3,50 - 59 %,,,1,1,1995,7,0,0,0,0,0,1,2022,27
Id_j8ezhsvwi5,2/27/2023,4,studying,,Urban,Mpumalanga,0,,50 - 59 %,,0,1,2001,4,0,0,1,0,0,1,2023,22
Id_0bxn8u758j,3/2/2023,4,unemployed,398,Urban,KwaZulu-Natal,4,,50 - 59 %,,0,1,2004,6,0,0,1,0,0,1,2023,19
Id_zj610ngkr6,3/15/2022,2,studying,,Urban,Gauteng,5,,40 - 49 %,,1,1,2000,1,1,0,1,0,0,1,2022,22
Id_fbh562kkpm,3/23/2023,4,studying,,Suburb,Gauteng,2,,,,1,1,1993,3,0,0,0,0,0,0,2023,30
Id_rpbiirivdk,2/9/2023,4,unemployed,1132,Urban,Mpumalanga,2,,70 - 79 %,,1,1,1991,6,0,0,1,0,0,1,2023,32
Id_oc6smwew25,2/16/2023,4,studying,,Urban,Limpopo,,60 - 69 %,,60 - 69 %,0,1,1999,3,0,1,0,0,0,3,2023,24
Id_1mrbs81dzk,2/16/2023,4,unemployed,401,Urban,Gauteng,,60 - 69 %,,,0,1,1989,3,0,0,1,0,0,1,2023,34
Id_6emybnf5rv,3/16/2022,2,unemployed,56,Urban,Eastern Cape,,,,,1,1,2000,1,1,0,0,,,0,2022,22
Id_7szvul8kaj,8/19/2021,1,studying,,Urban,Gauteng,5,60 - 69 %,,,0,1,2000,2,0,0,1,0,0,1,2021,21
Id_1nhwne917h,3/2/2023,4,unemployed,735,Urban,KwaZulu-Natal,,,,,0,1,1994,1,0,0,0,,,0,2023,29
Id_hk3if1uiv3,2/24/2022,2,self employed,728,Suburb,Eastern Cape,3,40 - 49 %,,,1,1,1986,3,1,0,0,0,0,1,2022,36
Id_r4qqs17zon,7/29/2022,3,other,,Urban,Limpopo,2,70 - 79 %,,,0,1,1994,3,1,1,0,0,0,3,2022,28
Id_cuc750rhzz,2/23/2022,2,wage employed,3014,Urban,Western Cape,,,,,1,1,1981,10,1,0,0,,,0,2022,41
Id_g6gc025bwv,3/9/2023,4,unemployed,1492,Suburb,KwaZulu-Natal,,,,,1,1,1999,5,0,0,0,,,0,2023,24
Id_xe4cv0ay10,2/25/2022,2,unemployed,366,Urban,Eastern Cape,,50 - 59 %,,,1,1,1997,11,0,0,1,0,0,1,2022,25
Id_ujxnjymhh1,2/28/2023,4,studying,,Rural,KwaZulu-Natal,2,50 - 59 %,,,0,1,2000,6,1,0,1,0,0,1,2023,23
Id_ngf7g904h0,2/9/2023,4,studying,,Urban,Western Cape,3,40 - 49 %,,70 - 79 %,0,1,2001,5,0,0,1,0,0,1,2023,22
Id_yxe7te7y7b,2/10/2023,4,unemployed,311,Rural,KwaZulu-Natal,,,,,1,1,2000,1,0,0,0,,,0,2023,23
Id_220gjd1mrw,8/11/2021,1,wage employed,0,Suburb,KwaZulu-Natal,2,30 - 39 %,,,1,1,1986,11,0,0,0,0,0,1,2021,35
Id_kz8io9wi57,7/28/2022,3,other,,Urban,Gauteng,2,70 - 79 %,,60 - 69 %,0,1,1998,12,1,1,0,0,0,3,2022,24
Id_0xara1ddhs,2/25/2022,2,unemployed,122,Urban,Gauteng,1,,,,1,1,1996,11,0,0,0,0,0,0,2022,26
Id_9nfnszai8p,2/10/2023,4,unemployed,36,Urban,Western Cape,,,,,1,1,2003,7,0,0,0,,,0,2023,20
Id_5tmek4q9y0,3/22/2023,4,unemployed,95,Urban,Gauteng,,,,,1,1,1997,2,0,0,0,,,0,2023,26
Id_sfecspmdhg,2/2/2023,4,unemployed,2526,Urban,Gauteng,,,50 - 59 %,,0,1,1997,11,1,1,0,0,0,1,2023,26
Id_f59p1vd4gh,3/14/2022,2,unemployed,443,Urban,Western Cape,4,,,,1,1,2000,1,0,0,0,0,0,0,2022,22
Id_dromsvcw03,3/1/2023,4,studying,,Urban,Gauteng,3,70 - 79 %,,,1,1,2000,1,1,0,1,0,0,1,2023,23
Id_qw1c0s1iu1,3/3/2022,2,unemployed,264,Suburb,North West,1,70 - 79 %,,,1,1,2000,1,1,0,1,0,0,1,2022,22
Id_wz7awaqkjw,3/2/2022,2,unemployed,1191,Urban,Gauteng,,,,,0,1,1999,5,0,0,0,,,0,2022,23
Id_8j9i1urxbq,2/21/2023,4,unemployed,153,Urban,KwaZulu-Natal,3,50 - 59 %,,,0,1,1999,6,1,0,1,0,0,1,2023,24
Id_ir7exn8ssg,8/5/2022,3,other,,Urban,KwaZulu-Natal,3,,50 - 59 %,,1,1,1995,9,1,0,1,0,0,2,2022,27
Id_z4cqvmk1br,2/6/2023,4,wage employed,212,Rural,Limpopo,1,60 - 69 %,,40 - 49 %,0,1,2000,1,0,1,0,0,0,1,2023,23
Id_sfnyt47ecg,3/14/2022,2,unemployed,74,Urban,Eastern Cape,2,50 - 59 %,,,1,1,2000,1,0,0,1,0,0,1,2022,22
Id_bsxytfrciz,3/14/2022,2,studying,,Suburb,Eastern Cape,2,40 - 49 %,,,1,1,2000,1,1,0,1,0,0,1,2022,22
Id_twgem6iufb,2/17/2023,4,studying,,Urban,Gauteng,3,60 - 69 %,,,1,1,1999,1,0,0,1,0,0,1,2023,24
Id_gxz49z27m6,8/8/2022,3,studying,,Urban,Eastern Cape,3,70 - 79 %,,60 - 69 %,1,1,2000,11,0,1,0,0,0,1,2022,22
Id_jt6tq3a240,3/20/2023,4,employment programme,1918,Suburb,Eastern Cape,,,,,1,1,1989,3,0,0,0,,,0,2023,34
Id_iwox28db9m,3/1/2023,4,unemployed,1160,Urban,Limpopo,1,,,,0,1,1998,6,0,0,0,0,0,0,2023,25
Id_my2rn29kh2,8/12/2021,1,unemployed,411,Urban,Mpumalanga,3,,,,1,1,1995,1,1,0,0,0,0,1,2021,26
Id_8v7uf6cvoy,8/15/2022,3,unemployed,278,Urban,KwaZulu-Natal,,,,,1,1,1999,10,0,0,0,,,0,2022,23
Id_ih8fo4vkj8,3/22/2023,4,unemployed,2835,Rural,Mpumalanga,,,,,1,1,1989,4,0,0,0,,,0,2023,34
Id_ncpexr5tzf,8/3/2022,3,other,,Rural,KwaZulu-Natal,,40 - 49 %,,,1,1,2000,5,1,0,1,0,0,1,2022,22
Id_43k7kk06xb,2/15/2023,4,unemployed,184,Urban,Gauteng,4,40 - 49 %,,,1,1,2000,1,1,0,1,0,0,1,2023,23
Id_0tv2q3vyv9,3/23/2023,4,unemployed,704,Rural,Limpopo,,50 - 59 %,,,1,1,1995,3,0,0,1,0,0,1,2023,28
Id_zzr6ni4at1,8/13/2021,1,wage employed,0,Rural,Eastern Cape,1,,,,0,1,1998,4,0,0,0,0,0,1,2021,23
Id_6iv3f5ebo0,3/6/2023,4,wage employed,0,Urban,Gauteng,,,,,1,1,1994,9,0,0,0,,,0,2023,29
Id_1otte7dp8m,2/22/2023,4,unemployed,128,Urban,KwaZulu-Natal,3,40 - 49 %,,30 - 39 %,0,1,1994,8,0,1,0,0,0,1,2023,29
Id_a3h79x94nm,7/28/2022,3,other,,Urban,Gauteng,,,,,0,1,2000,9,1,0,0,,,0,2022,22
Id_we503ngxym,2/16/2023,4,unemployed,2958,Urban,KwaZulu-Natal,,,,,1,1,1992,3,0,0,0,0,0,0,2023,31
Id_z0j58g2kh7,3/1/2023,4,studying,,Urban,North West,3,,50 - 59 %,,0,1,1999,5,0,0,1,0,0,1,2023,24
Id_z6ornyh6f0,2/22/2023,4,unemployed,36,Urban,Gauteng,3,60 - 69 %,,,0,1,2003,3,0,0,1,0,0,1,2023,20
Id_x2t70fni4k,3/2/2023,4,unemployed,1160,Rural,Limpopo,,,,,1,1,2000,1,0,0,0,,,0,2023,23
Id_l6jot89a7d,2/7/2023,4,unemployed,36,Urban,North West,1,50 - 59 %,,,1,1,1995,9,0,0,1,0,0,1,2023,28
Id_e4yxnehm6r,3/7/2022,2,studying,,Urban,Western Cape,,,,,0,1,2000,1,1,0,0,,,0,2022,22
Id_b5kymkf4b1,2/9/2023,4,wage employed,184,Urban,Free State,,,40 - 49 %,,1,1,2000,1,0,0,1,0,0,1,2023,23
Id_whuzwnfkax,2/15/2023,4,unemployed,401,Urban,KwaZulu-Natal,,,60 - 69 %,,0,1,2000,3,0,0,1,0,0,1,2023,23
Id_uxmgrf6ogt,8/11/2022,3,other,,Urban,Mpumalanga,5,,40 - 49 %,,0,1,2000,1,1,0,1,0,0,1,2022,22
Id_2iq151zfp7,8/1/2022,3,other,,Urban,Mpumalanga,5,,40 - 49 %,,0,1,1993,2,1,0,1,0,0,1,2022,29
Id_9oxnimwsp5,3/9/2022,2,unemployed,438,Urban,KwaZulu-Natal,,60 - 69 %,,30 - 39 %,1,1,1994,11,0,1,0,0,0,1,2022,28
Id_s3vtishiuh,2/25/2022,2,unemployed,426,Rural,KwaZulu-Natal,,,,,1,1,2001,4,0,0,0,0,0,0,2022,21
Id_ve945xd77g,3/14/2023,4,unemployed,370,Rural,KwaZulu-Natal,,,,,1,1,1996,1,0,0,0,,,0,2023,27
Id_6ey8kx2waw,8/4/2022,3,other,,Urban,Gauteng,3,,,,0,1,1994,4,1,0,0,0,0,0,2022,28
Id_eeq5a9qh5d,3/17/2023,4,unemployed,2256,Urban,Western Cape,3,,,,1,1,2000,9,0,0,0,0,0,0,2023,23
Id_4r78z0cx9n,2/24/2022,2,unemployed,790,Urban,Eastern Cape,2,,,,1,1,2001,5,0,0,0,0,0,0,2022,21
Id_kvqzvdayqh,8/10/2022,3,unemployed,583,Urban,Gauteng,1,60 - 69 %,,30 - 39 %,1,1,2000,2,0,0,1,0,0,1,2022,22
Id_uiwnk728nw,2/17/2023,4,unemployed,36,Urban,KwaZulu-Natal,,,,,0,1,2002,9,0,0,0,,,0,2023,21
Id_tv31mv6e04,7/28/2022,3,studying,,Urban,Gauteng,,,,,1,1,2002,9,0,0,0,,,0,2022,20
Id_kgfzl5y3tr,3/1/2023,4,studying,,Urban,Eastern Cape,,,,,0,1,1997,8,0,0,0,,,0,2023,26
Id_5s7q65xn74,8/2/2022,3,studying,,Urban,Western Cape,3,60 - 69 %,,,1,1,2002,12,0,1,0,0,0,1,2022,20
Id_smd7yxrw6s,3/11/2022,2,unemployed,843,Urban,Eastern Cape,,,,,1,1,2000,1,0,0,0,,,0,2022,22
Id_arx8aum9h6,3/16/2023,4,unemployed,370,Urban,Gauteng,,,,,1,1,1997,4,0,0,0,,,0,2023,26
Id_a39qzdax43,2/15/2023,4,wage employed,153,Urban,Gauteng,,50 - 59 %,,,1,1,2002,10,0,0,1,0,1,1,2023,21
Id_ltl0td5nzn,2/15/2023,4,self employed,,Urban,Western Cape,5,,50 - 59 %,,1,1,2002,5,1,0,1,0,0,1,2023,21
Id_wi4y9t27er,2/28/2023,4,studying,,Urban,Eastern Cape,3,50 - 59 %,,50 - 59 %,1,1,2000,1,0,1,0,0,0,1,2023,23
Id_vvbmwoe9qw,8/13/2021,1,wage employed,0,Urban,Gauteng,1,40 - 49 %,,,0,1,1996,12,0,0,1,0,0,1,2021,25
Id_u1gfui994y,3/4/2022,2,unemployed,463,Urban,Northern Cape,4,,40 - 49 %,,1,1,2000,1,0,0,1,0,0,1,2022,22
Id_160syny1ss,7/28/2022,3,studying,,Urban,Gauteng,4,40 - 49 %,,,1,1,2000,11,0,0,0,0,0,1,2022,22
Id_q3bh2e0lpu,2/7/2023,4,studying,,Rural,North West,,,,,0,1,2004,7,0,0,0,,,0,2023,19
Id_lrq1x3ok8n,8/10/2022,3,unemployed,217,Urban,Free State,3,40 - 49 %,,,0,1,2000,2,0,0,1,0,0,1,2022,22
Id_lg9jqtcubd,3/1/2022,2,unemployed,217,Urban,Western Cape,4,,,,0,1,1995,10,0,0,0,0,0,0,2022,27
Id_30vx8lcteb,3/2/2022,2,unemployed,95,Urban,KwaZulu-Natal,,,,,0,1,1997,9,0,0,0,,,0,2022,25
Id_14c0ntm3ad,3/16/2023,4,unemployed,1890,Rural,North West,3,40 - 49 %,,,1,1,1997,12,0,0,1,0,0,1,2023,26
Id_jvfmww370t,2/16/2023,4,studying,,Urban,Gauteng,4,50 - 59 %,,30 - 39 %,1,1,2002,3,0,0,0,0,0,1,2023,21
Id_tka3wo61ln,3/1/2022,2,studying,,Urban,Eastern Cape,,,,,0,1,2002,6,0,0,0,,,0,2022,20
Id_xohmmeb3ic,2/28/2022,2,unemployed,406,Rural,Limpopo,,,50 - 59 %,30 - 39 %,0,1,1998,12,1,1,0,0,0,1,2022,24
Id_2vdbbp0alr,3/14/2022,2,unemployed,1160,Urban,KwaZulu-Natal,3,70 - 79 %,,30 - 39 %,1,1,2000,1,0,0,0,0,0,1,2022,22
Id_8pd0k90v9c,8/17/2021,1,studying,,Rural,Mpumalanga,3,60 - 69 %,,40 - 49 %,1,1,2000,12,0,1,0,0,0,1,2021,21
Id_sspiwd2t2a,3/20/2023,4,studying,,Urban,Gauteng,,,,,1,1,2001,3,0,0,0,,,0,2023,22
Id_eh0uu4e4t2,2/16/2023,4,studying,,Rural,Mpumalanga,,,,,0,1,1999,8,0,0,0,,,0,2023,24
Id_y1uab1kf4a,2/8/2023,4,unemployed,615,Urban,KwaZulu-Natal,,,,,0,1,1997,8,0,0,0,,,0,2023,26
Id_mpyew2u6ml,3/16/2022,2,unemployed,1141,Urban,Gauteng,2,50 - 59 %,,,1,1,2000,1,1,0,1,0,0,1,2022,22
Id_tpxc7llb88,3/17/2022,2,unemployed,915,Urban,KwaZulu-Natal,2,40 - 49 %,,,0,1,2000,1,1,1,0,0,0,1,2022,22
Id_pzhowjg5ja,3/14/2022,2,unemployed,795,Urban,KwaZulu-Natal,3,40 - 49 %,,,1,1,2000,1,0,0,0,0,0,2,2022,22
Id_2h1iree58f,3/16/2023,4,studying,,Suburb,KwaZulu-Natal,2,40 - 49 %,,,1,1,1993,12,0,0,0,0,0,1,2023,30
Id_mwc0l6jm1t,3/2/2022,2,unemployed,1070,Rural,Gauteng,,,,,1,1,2000,1,1,0,0,0,0,0,2022,22
Id_cblj62zqdo,3/22/2023,4,wage employed,31,Rural,KwaZulu-Natal,,,,,1,1,1994,4,0,0,0,,,0,2023,29
Id_4id8npfrq3,2/2/2023,4,wage employed,28,Suburb,KwaZulu-Natal,1,50 - 59 %,,,1,1,2000,1,0,0,1,0,0,1,2023,23
Id_m2javo6ptr,3/22/2023,4,wage employed,28,Urban,Northern Cape,,,,,1,1,2003,9,0,0,0,0,0,0,2023,20
Id_kdw2pisb05,2/14/2023,4,studying,,Rural,North West,1,50 - 59 %,,,0,1,2000,1,0,0,1,0,0,1,2023,23
Id_7ndzh15njk,2/21/2022,2,self employed,2384,Suburb,Limpopo,,60 - 69 %,,50 - 59 %,0,1,1991,6,1,1,0,1,0,3,2022,31
Id_14mkfy5o72,2/10/2023,4,wage employed,273,Rural,KwaZulu-Natal,,,,,0,1,1998,5,0,0,0,,,0,2023,25
Id_xtof488vnn,7/29/2022,3,studying,,Urban,Gauteng,4,60 - 69 %,,0 - 29 %,1,1,1998,9,0,0,0,0,0,1,2022,24
Id_ttnyvp9wzv,2/24/2022,2,wage employed,182,Urban,KwaZulu-Natal,2,50 - 59 %,,,1,1,1995,1,0,0,1,0,0,1,2022,27
Id_9h6pbmwh8d,3/2/2023,4,wage employed,1065,Urban,Western Cape,1,50 - 59 %,,,0,1,1994,1,0,1,0,0,0,2,2023,29
Id_t69cix9wx0,8/3/2022,3,unemployed,401,Rural,Eastern Cape,2,60 - 69 %,,,1,1,1999,6,0,0,0,0,0,1,2022,23
Id_zbyrm85io8,3/9/2022,2,unemployed,838,Urban,Gauteng,3,,,,1,1,2001,1,0,0,0,0,0,0,2022,21
Id_x2um0g2cj7,2/21/2023,4,wage employed,92,Urban,Western Cape,,50 - 59 %,,,1,1,2000,1,0,0,1,0,0,1,2023,23
Id_au0a7x652f,8/19/2021,1,studying,,Urban,Western Cape,5,,,,1,1,1995,12,1,0,0,0,0,1,2021,26
Id_tixy70zmct,2/28/2023,4,unemployed,1012,Urban,Gauteng,,,,,0,1,1999,1,0,0,0,,,0,2023,24
Id_djle6xncgh,2/14/2023,4,unemployed,1163,Urban,KwaZulu-Natal,1,,40 - 49 %,,0,1,1995,6,0,0,0,0,0,1,2023,28
Id_fq8w4oxikd,3/1/2022,2,wage employed,266,Rural,Mpumalanga,3,40 - 49 %,,,0,1,1994,6,1,0,1,0,0,2,2022,28
Id_g8rkeac19m,2/7/2023,4,self employed,,Urban,Limpopo,,,,,0,1,1988,10,0,0,0,0,0,0,2023,35
Id_g2ekobgapb,3/16/2022,2,unemployed,445,Urban,Gauteng,3,60 - 69 %,,,1,1,2000,1,0,0,1,0,0,1,2022,22
Id_4a9kbmx97z,3/3/2022,2,unemployed,461,Urban,Gauteng,4,60 - 69 %,,30 - 39 %,1,1,2000,1,0,0,0,0,0,1,2022,22
Id_lyxj8klb3a,8/16/2021,1,wage employed,0,Urban,Free State,3,50 - 59 %,,40 - 49 %,1,1,2000,12,0,1,0,0,0,1,2021,21
Id_tbl1sn4d82,8/4/2022,3,self employed,1678,Urban,Gauteng,,,,,0,1,1989,9,1,0,0,,,0,2022,33
Id_nmtp6c926x,3/15/2023,4,studying,,Suburb,Gauteng,,50 - 59 %,,,1,1,2002,11,0,1,0,0,0,1,2023,21
Id_l3mo502xdf,3/13/2023,4,unemployed,1525,Rural,Limpopo,,,,,1,1,1989,6,0,0,0,,,0,2023,34
Id_3e8v70v8wd,3/14/2022,2,unemployed,464,Rural,Limpopo,2,40 - 49 %,,,1,1,2000,1,0,0,1,0,0,1,2022,22
Id_3rqxo5g3oe,7/28/2022,3,wage employed,,Urban,Gauteng,,40 - 49 %,,,0,1,2004,5,0,0,1,0,0,1,2022,18
Id_qq8w8tgegq,2/14/2023,4,studying,,Urban,North West,,,,,1,1,1996,3,0,0,0,,,0,2023,27
Id_pgid0t89gq,3/9/2023,4,unemployed,396,Urban,KwaZulu-Natal,5,40 - 49 %,,,1,1,1998,3,1,1,0,0,0,2,2023,25
Id_n0wofsfsqx,3/20/2023,4,unemployed,248,Rural,Free State,2,50 - 59 %,,30 - 39 %,1,1,2001,12,0,1,0,0,0,1,2023,22
Id_f2gppbpnb0,2/7/2023,4,unemployed,67,Urban,Gauteng,3,50 - 59 %,,,1,1,2003,3,0,0,1,0,0,1,2023,20
Id_uexi6wc226,8/11/2022,3,wage employed,,Urban,Gauteng,,,70 - 79 %,,1,1,1991,8,0,0,1,0,0,1,2022,31
Id_nouhlzvag7,2/1/2023,4,unemployed,401,Urban,Gauteng,,40 - 49 %,,,0,1,2003,7,0,0,1,0,0,1,2023,20
Id_vhyd3pv5qf,8/11/2021,1,unemployed,431,Rural,Mpumalanga,2,50 - 59 %,,,1,1,1997,9,1,0,0,0,0,1,2021,24
Id_e4dxe4msl2,7/28/2022,3,unemployed,917,Urban,Gauteng,,,,,0,1,1997,6,0,0,0,,,0,2022,25
Id_djdfm2kkl6,8/5/2022,3,unemployed,127,Urban,KwaZulu-Natal,1,40 - 49 %,,50 - 59 %,0,1,1998,5,0,1,0,0,0,1,2022,24
Id_oewx4j05g3,3/1/2022,2,unemployed,95,Urban,KwaZulu-Natal,,,,,0,1,2000,1,0,0,0,,,0,2022,22
Id_q4t6zean5i,3/10/2022,2,unemployed,14,Rural,KwaZulu-Natal,3,60 - 69 %,,50 - 59 %,1,1,1998,6,0,1,0,0,0,1,2022,24
Id_gngafuiobr,2/13/2023,4,wage employed,153,Urban,Gauteng,,,,,0,1,1994,8,1,0,0,,,0,2023,29
Id_5gmy7vsnmn,8/3/2022,3,unemployed,797,Suburb,KwaZulu-Natal,2,50 - 59 %,,,0,1,1990,1,0,0,0,0,0,1,2022,32
Id_8vzr2mel9t,8/12/2021,1,wage employed,0,Urban,Gauteng,4,50 - 59 %,,,1,1,1999,8,0,0,1,0,0,1,2021,22
Id_tok8zp1412,2/13/2023,4,other,,Rural,KwaZulu-Natal,,,,,1,1,1999,3,0,0,0,,,0,2023,24
Id_af1ruf2o0y,3/7/2022,2,self employed,61,Urban,Gauteng,3,50 - 59 %,,0 - 29 %,0,1,2000,1,1,1,0,0,0,1,2022,22
Id_063eze56tf,8/2/2022,3,unemployed,186,Urban,Western Cape,3,40 - 49 %,,,1,1,1998,5,0,0,1,0,0,1,2022,24
Id_miygh43te0,7/29/2022,3,other,,Rural,Limpopo,,40 - 49 %,,,1,1,1995,5,1,0,1,0,0,1,2022,27
Id_0g8pcm986l,3/14/2022,2,studying,,Urban,Gauteng,,60 - 69 %,,30 - 39 %,1,1,2000,1,1,0,0,0,0,1,2022,22
Id_hmfy49mrew,2/23/2023,4,unemployed,36,Urban,North West,4,50 - 59 %,,,0,1,2002,3,0,0,1,0,0,1,2023,21
Id_txsygd93rh,3/3/2022,2,unemployed,1160,Urban,Gauteng,5,,50 - 59 %,,1,1,2000,1,0,1,0,0,0,1,2022,22
Id_mz9vzlducs,2/20/2023,4,wage employed,546,Rural,KwaZulu-Natal,,50 - 59 %,,,0,1,2000,4,0,0,1,0,0,1,2023,23
Id_m7c6331td0,2/27/2023,4,unemployed,2191,Rural,Limpopo,,50 - 59 %,,,0,1,1996,5,0,0,0,0,0,1,2023,27
Id_qkd3rst7ay,8/4/2022,3,unemployed,158,Urban,Gauteng,,50 - 59 %,,,0,1,1991,8,0,0,1,0,0,1,2022,31
Id_vcxpix4f45,3/17/2022,2,unemployed,461,Rural,KwaZulu-Natal,3,60 - 69 %,,30 - 39 %,0,1,2000,1,0,1,0,0,0,1,2022,22
Id_2viuthphek,3/14/2023,4,unemployed,1461,Urban,Limpopo,,70 - 79 %,,,1,1,2000,7,0,0,1,0,0,1,2023,23
Id_pdif75h4je,3/6/2023,4,studying,,Urban,Eastern Cape,,,40 - 49 %,,1,1,2001,1,0,0,1,0,0,1,2023,22
Id_m23e3bypa8,3/1/2023,4,studying,,Rural,North West,3,50 - 59 %,,30 - 39 %,0,1,2000,1,1,1,0,0,0,1,2023,23
Id_5o7dxwthuv,3/11/2022,2,unemployed,805,Suburb,Gauteng,4,50 - 59 %,,,1,1,2000,1,0,0,1,0,0,1,2022,22
Id_ykfze9tax9,3/10/2022,2,wage employed,183,Urban,KwaZulu-Natal,,,,,1,1,1996,11,1,0,0,,,0,2022,26
Id_7e1bb0oarw,8/11/2021,1,wage employed,0,Urban,Northern Cape,4,,80 - 100 %,,1,1,1995,6,0,0,1,0,0,1,2021,26
Id_xtlj5oknhv,3/15/2023,4,wage employed,91,Urban,KwaZulu-Natal,,,,,1,1,1996,8,1,0,0,,,0,2023,27
Id_kpas2uts7g,2/7/2023,4,unemployed,1132,Suburb,Gauteng,,,,,1,1,1997,10,0,0,0,,,0,2023,26
Id_3oyf241vvp,2/7/2023,4,wage employed,245,Suburb,Limpopo,3,40 - 49 %,,,1,1,1995,6,1,0,1,0,0,1,2023,28
Id_gmqtztgmnm,3/22/2023,4,unemployed,429,Urban,KwaZulu-Natal,3,60 - 69 %,,30 - 39 %,1,1,2002,12,0,1,0,0,0,1,2023,21
Id_ti5zxaw9ev,2/7/2023,4,wage employed,2132,Urban,Gauteng,,,,,0,1,1997,2,1,0,0,,,0,2023,26
Id_of508iia2v,2/13/2023,4,unemployed,1497,Rural,KwaZulu-Natal,1,,,,0,1,1999,6,0,0,0,0,0,0,2023,24
Id_equx7m9ja9,3/16/2023,4,unemployed,64,Urban,Gauteng,,,,,1,1,1997,3,0,0,0,,,0,2023,26
Id_34re4kg73x,3/9/2022,2,unemployed,5,Urban,Mpumalanga,4,60 - 69 %,,,1,1,1995,6,0,0,1,0,0,1,2022,27
Id_2vl6ogf372,8/1/2022,3,studying,,Rural,Mpumalanga,,50 - 59 %,,,0,1,2001,10,0,0,1,0,0,1,2022,21
Id_0ww3l4midf,2/6/2023,4,studying,,Urban,Gauteng,3,,50 - 59 %,40 - 49 %,0,1,2000,1,0,1,0,0,0,1,2023,23
Id_1bmnuf5ntj,8/10/2022,3,other,,Urban,Western Cape,3,50 - 59 %,,,1,1,1997,11,1,1,0,0,0,1,2022,25
Id_99okl6ehom,3/8/2023,4,unemployed,856,Urban,North West,,60 - 69 %,,40 - 49 %,1,1,1994,6,0,0,1,0,0,1,2023,29
Id_gt0kgvyouo,8/4/2022,3,studying,,Suburb,Gauteng,,,,,1,1,2003,8,0,0,0,,,0,2022,19
Id_d8xcru3aq0,3/9/2023,4,wage employed,59,Urban,Free State,,,,,1,1,1998,6,0,0,0,,,0,2023,25
Id_w1hzplocs2,2/22/2023,4,studying,,Rural,Limpopo,1,60 - 69 %,,30 - 39 %,0,1,1998,2,0,1,0,0,0,1,2023,25
Id_nlzkec50yh,2/27/2023,4,unemployed,158,Urban,Free State,,,,,0,1,1993,10,0,0,0,,,0,2023,30
Id_mig551cygx,2/16/2023,4,wage employed,59,Rural,Northern Cape,,50 - 59 %,,,1,1,2000,1,0,0,1,0,0,1,2023,23
Id_kub8vkq0te,3/16/2023,4,unemployed,460,Urban,Gauteng,,,,,1,1,1999,4,0,0,0,,,0,2023,24
Id_g86j4rplcl,8/1/2022,3,other,,Suburb,Limpopo,,,,,0,1,1999,3,1,0,0,,,0,2022,23
Id_2o2yx6jj4u,3/14/2022,2,studying,,Urban,KwaZulu-Natal,1,50 - 59 %,,,1,1,2000,1,1,0,0,0,0,1,2022,22
Id_ni59mi0gbr,2/22/2023,4,unemployed,401,Urban,Gauteng,3,,,,0,1,2003,11,0,0,0,0,0,0,2023,20
Id_i8s6mxwraf,8/2/2022,3,other,,Urban,Eastern Cape,3,,,,1,1,1989,2,1,0,0,0,0,0,2022,33
Id_t8e9zec2wj,2/8/2023,4,unemployed,67,Rural,North West,3,50 - 59 %,,,1,1,2000,1,0,0,1,0,0,1,2023,23
Id_ey0p7q9du6,8/20/2021,1,self employed,908,Urban,Gauteng,,,40 - 49 %,,0,1,2000,7,1,0,1,0,0,1,2021,21
Id_62b93a1m55,8/15/2022,3,self employed,,Suburb,North West,,50 - 59 %,,,0,1,1997,3,0,0,1,0,0,1,2022,25
Id_b5n1cvhbkw,2/22/2022,2,studying,,Urban,KwaZulu-Natal,4,60 - 69 %,,80 - 100 %,0,1,1998,3,1,1,0,1,0,1,2022,24
Id_rp4xrnj5xl,3/14/2023,4,studying,,Urban,Free State,,,,,1,1,2001,10,0,0,0,,,0,2023,22
Id_il5m4o4hsp,3/4/2022,2,studying,,Urban,North West,,50 - 59 %,,,1,1,2000,1,0,0,0,0,0,1,2022,22
Id_0m24mms06y,3/23/2023,4,self employed,64,Urban,KwaZulu-Natal,4,,40 - 49 %,0 - 29 %,1,1,1989,8,1,1,0,0,0,1,2023,34
Id_2gaa79g2qg,8/3/2022,3,other,,Urban,Eastern Cape,,,,,1,1,1993,11,1,0,0,,,0,2022,29
Id_pmdpfqymy2,2/25/2022,2,unemployed,1504,Urban,Eastern Cape,3,,,,1,1,1998,11,1,0,0,0,0,0,2022,24
Id_np2d7kudb0,3/1/2023,4,unemployed,429,Urban,Gauteng,,,,,0,1,2001,5,0,0,0,0,0,0,2023,22
Id_7prf9kxxae,8/12/2021,1,wage employed,0,Urban,Gauteng,4,70 - 79 %,,50 - 59 %,1,1,1998,8,0,1,0,0,0,1,2021,23
